,state,year,filetype,pmt_var,method,mean,25%,50%,75%,count,max,min,std,var
844,MT,2019,taf,PER_DIEM,allowed_amount,221.55751953125,201.4,204.47,207.92,53248.0,724.06,20.51,64.56067520938235,4168.080783491357
845,MT,2019,taf,PER_DIEM_wage_adj,allowed_amount,260.59811296149985,237.675760124985,244.04518687657733,251.0515563033289,51036.0,940.9486679662118,24.64847975003005,74.56373024233618,5559.749867651879
846,NC,2019,taf,PER_DIEM,allowed_amount,190.7816295883665,180.98,187.82,195.12,770127.0,660.0,18.45,26.189948954104384,685.9134262185934
847,NC,2019,taf,PER_DIEM_wage_adj,allowed_amount,221.57360977878184,201.93311854238416,217.2960893854749,233.5248308438657,763604.0,809.3961445167879,18.69300911854103,34.23179533680732,1171.8158119810632
848,ND,2019,taf,PER_DIEM,allowed_amount,348.32533387438565,247.92,292.41,351.21,44358.0,2049.07,132.2,192.20687577372107,36943.48309469464
849,ND,2019,taf,PER_DIEM_wage_adj,allowed_amount,419.0970187976339,295.1253973860826,354.00686491910443,434.2281879194631,44286.0,2807.7144423129625,155.65760037678086,230.90137489116583,53315.44492663072
850,NE,2019,taf,PER_DIEM,allowed_amount,118.24144976297428,50.87,119.915,174.36,112646.0,1009.08,0.0,82.45295613525465,6798.489975442227
851,NE,2019,taf,PER_DIEM_wage_adj,allowed_amount,132.12381972450768,56.8018018018018,132.44941427050054,192.87162162162164,113737.0,1027.5763747454175,0.0,91.87755813342524,8441.485688560932
852,NH,2019,taf,PER_DIEM,allowed_amount,176.8754605553107,161.26,171.23,176.64,61263.0,1346.0,74.63,43.20312011221547,1866.5095874305168
853,NH,2019,taf,PER_DIEM_wage_adj,allowed_amount,178.87516040068022,161.38492871690426,169.20923047214444,182.019781363873,66762.0,1299.6041324707926,72.05754562131891,46.47182851263202,2159.630845307479
854,NJ,2019,taf,PER_DIEM,allowed_amount,345.5456872376528,210.69,221.22,235.69,123167.0,1590.0,147.0,278.1027110811234,77341.1179106708
855,NJ,2019,taf,PER_DIEM_wage_adj,allowed_amount,218.82574614543265,170.39211082413712,184.49557799170384,201.6114906288317,106301.0,1511.2631879098944,128.74408828166054,136.2486978846001,18563.70767524903
856,NM,2019,taf,PER_DIEM,allowed_amount,379.7557644741162,316.18,355.96,421.44,9137.0,1867.25,62.41,116.788584073284,13639.573369842528
857,NM,2019,taf,PER_DIEM_wage_adj,allowed_amount,435.165734785069,356.94573283858995,394.3877551020408,509.9561883899233,4994.0,2045.180722891566,68.35706462212485,125.9753233013286,15869.782080874264
858,NV,2019,taf,PER_DIEM,allowed_amount,193.68085169153665,125.38,130.38,236.6,87790.0,1122.75,16.06,125.41006613937688,15727.684689082884
859,NV,2019,taf,PER_DIEM_wage_adj,allowed_amount,179.27052663932494,106.00744724865538,112.53620190318576,203.6657012825817,91082.0,929.0442697558958,13.181221273801707,119.14215843543872,14194.853916655184
860,NY,2019,taf,PER_DIEM,allowed_amount,292.4716540240035,230.55,279.26,316.3,2491300.0,1886.82,17.56,113.134834136828,12799.490695167582
861,NY,2019,taf,PER_DIEM_wage_adj,allowed_amount,251.60437091119783,206.50387414886129,228.8463795329187,256.9243440404754,2521737.0,2220.0494175785384,19.00289582844173,96.57125097410876,9326.006514704302
862,OH,2019,taf,PER_DIEM,allowed_amount,221.67763522432315,186.53,199.72,216.64,338641.0,2482.2,62.69,86.15240421612835,7422.236752219168
863,OH,2019,taf,PER_DIEM_wage_adj,allowed_amount,255.3954775621559,216.92828910220217,232.9593617551733,256.095736724009,336080.0,2641.7624521072794,64.76908771567311,98.76325982440868,9754.18149114366
864,OK,2019,taf,PER_DIEM,allowed_amount,160.26788398646534,148.23,153.05,168.49,670870.0,1547.58,7.39,41.453113921270976,1718.3606537698695
865,OK,2019,taf,PER_DIEM_wage_adj,allowed_amount,192.6201703409723,172.02882483370286,191.89083820662768,202.53880266075387,634514.0,792.498672331386,9.1019955654102,43.54316853333613,1896.0075259225137
866,OR,2019,taf,PER_DIEM,allowed_amount,366.2161008046491,312.94,326.5,438.12,44740.0,1240.7,52.66,87.00390055823273,7569.678712346849
867,OR,2019,taf,PER_DIEM_wage_adj,allowed_amount,318.6744104651329,268.9456342668863,294.8925744440256,360.88962108731465,43454.0,1021.993410214168,43.37726523887974,76.77660857381491,5894.64762409679
868,PA,2019,taf,PER_DIEM,allowed_amount,241.0282366907155,181.05,202.7,227.58,391287.0,1254.41,80.93,130.7036335763805,17083.439830068743
869,PA,2019,taf,PER_DIEM_wage_adj,allowed_amount,262.27980096360693,201.97318492284344,228.2305663694588,249.4061240056664,388439.0,1653.367602477923,68.79462767766067,140.24265059290528,19668.001045323712
870,RI,2019,taf,PER_DIEM,allowed_amount,258.71870835842657,200.36,233.75,269.18,63098.0,2301.06,26.46,120.31710562559856,14476.205906121444
871,RI,2019,taf,PER_DIEM_wage_adj,allowed_amount,520.8018301273968,454.5121727988285,454.5121727988285,594.090202177294,510.0,2630.4222993181,24.21746293245469,262.76692702375215,69046.45793750588
872,SC,2019,taf,PER_DIEM,allowed_amount,183.4452794574813,134.92,156.27,184.1,152474.0,1686.83,1.38,93.2014392322223,8686.508274957625
873,SC,2019,taf,PER_DIEM_wage_adj,allowed_amount,212.41875749683115,158.67702343228498,183.51257102341293,214.74964572508267,143124.0,2033.3052073288327,1.4685537937639672,107.90438081196388,11643.35539841332
874,SD,2019,taf,PER_DIEM,allowed_amount,168.8601856831211,109.0525,136.89,174.5975,39422.0,768.77,12.31,115.2257408238864,13276.97134841344
875,SD,2019,taf,PER_DIEM_wage_adj,allowed_amount,219.00561157719207,137.4230769230769,173.29487179487177,224.16666666666663,40203.0,985.602564102564,15.782051282051285,152.86223018663844,23366.86141763284
876,TN,2019,taf,PER_DIEM,allowed_amount,606.5276179289607,455.03,494.62,759.24,10642.0,4430.21,285.82,288.0336739237333,82963.39731400354
877,TN,2019,taf,PER_DIEM_wage_adj,allowed_amount,704.0848249283428,515.3058929374719,584.5029239766083,769.5091164095371,7169.0,6213.478260869566,321.4349977507872,363.2928204089271,131981.67336067295
878,TX,2019,taf,PER_DIEM,allowed_amount,211.31030631814,145.85,164.36,180.06,456780.0,1850.0,10.6,185.8439995937554,34537.99218500376
879,TX,2019,taf,PER_DIEM_wage_adj,allowed_amount,226.66408029224635,159.8969418617677,179.7788697788698,206.58675926963144,402643.0,2146.669760965421,10.748326911377005,194.1623049515493,37699.00066409841
880,UT,2019,taf,PER_DIEM,allowed_amount,216.98326642538203,188.29,201.66,209.91,144228.0,911.97,58.41,101.35360787983736,10272.553830259832
881,UT,2019,taf,PER_DIEM_wage_adj,allowed_amount,252.5670595177857,205.98512173128944,216.96279264214047,229.41053511705687,180806.0,1146.6993587325535,61.55548529876699,151.6374890097329,22993.928073176867
882,VA,2019,taf,PER_DIEM,allowed_amount,319.61255602444703,191.74,232.815,309.59,54976.0,10545.12,10.37,233.76347431689115,54645.36192470383
883,VA,2019,taf,PER_DIEM_wage_adj,allowed_amount,334.0818539465718,211.72930847390745,250.36095248356855,322.424446691383,53101.0,12513.492346030616,11.650376362206492,232.2337141440049,53932.49798511936
884,VT,2019,taf,PER_DIEM,allowed_amount,255.8598804739611,220.49,247.87,270.07,48274.0,962.5,115.74,66.98751239617972,4487.326817028332
885,VT,2019,taf,PER_DIEM_wage_adj,allowed_amount,261.2450372599164,223.4114052953157,252.4134419551935,275.020366598778,52970.0,1186.5138067061143,117.86150712830955,70.00759836872729,4901.063829357027
886,WA,2019,taf,PER_DIEM,allowed_amount,238.4386648871633,217.94,233.31,247.64,329680.0,985.87,21.34,42.71405732525358,1824.490693185049
887,WA,2019,taf,PER_DIEM_wage_adj,allowed_amount,211.1887539317844,194.4948578342408,206.41515846715947,219.35874168179063,322494.0,812.0840197693575,17.57825370675453,34.35837104016731,1180.4976605338077
888,WI,2019,taf,PER_DIEM,allowed_amount,243.5800542862722,171.18,180.51,203.17,51210.0,1567.0,19.08,189.05439834019867,35741.56553177451
889,WI,2019,taf,PER_DIEM_wage_adj,allowed_amount,232.02076954551188,181.4256706209255,194.27932960893853,211.8948380891312,49913.0,1584.1083704003236,21.31843575418994,151.95669124384423,23090.836013777003
890,WV,2019,taf,PER_DIEM,allowed_amount,341.1613981474451,241.83,295.37,402.01,105368.0,6050.38,85.37,162.85733787203054,26522.51249876472
891,WV,2019,taf,PER_DIEM_wage_adj,allowed_amount,441.7627254322047,318.1125917867827,381.7405738676784,516.9551814085843,100913.0,2909.722599945608,84.21623754562494,208.54471795066175,43490.89938512108
892,WY,2019,taf,PER_DIEM,allowed_amount,208.4217911989533,176.26,186.42,202.94,29042.0,944.3,43.47,67.56286989078909,4564.741387879694
893,WY,2019,taf,PER_DIEM_wage_adj,allowed_amount,224.58379508726944,188.76368661634956,200.375980234182,215.7329648134368,29278.0,1020.1181943920532,46.210268948655255,81.98760270148034,6721.966996735786
894,AK,2020,taf,PER_DIEM,allowed_amount,720.5104591542329,466.72,754.67,873.37,12131.0,4629.71,99.36,305.0834123263138,93075.8884766676
895,AK,2020,taf,PER_DIEM_wage_adj,allowed_amount,590.6825642604831,409.30012610340486,510.6331851495855,751.5705661297666,8814.0,3243.458385876419,199.9369482976041,221.91457634660077,49246.07919509128
896,AL,2020,taf,PER_DIEM,allowed_amount,230.475862393265,211.36,226.66,243.16,308357.0,574.27,20.32,38.18144332159322,1457.8226141200355
897,AL,2020,taf,PER_DIEM_wage_adj,allowed_amount,316.7707036808173,282.9034729315628,310.408042578356,340.2740138512496,271486.0,849.0094618568894,27.97761790567546,56.25933429378437,3165.112695179782
898,AR,2020,taf,PER_DIEM,allowed_amount,209.801798143892,187.36,199.49,209.66,573458.0,833.0,13.5,56.57496106489535,3200.7262194944246
899,AR,2020,taf,PER_DIEM_wage_adj,allowed_amount,269.5248074585325,239.6409166076069,257.6944215443804,276.50453421269583,497520.0,1038.6533665835411,18.549051937345425,74.17247041440946,5501.555367376447
900,AZ,2020,taf,PER_DIEM,allowed_amount,236.34102481563852,182.63,186.69,224.31,17086.0,1200.0,1.49,116.63351048850517,13603.375768872243
901,AZ,2020,taf,PER_DIEM_wage_adj,allowed_amount,240.00570348310973,184.5893772494274,201.15606936416185,239.15366997491543,16678.0,1211.5093387178192,1.6250408986803355,113.45153308453096,12871.250359230426
902,CA,2020,taf,PER_DIEM,allowed_amount,285.7306618056374,227.95,263.45,291.16,1331131.0,2105.0,10.56,130.34301276109312,16989.300975638485
903,CA,2020,taf,PER_DIEM_wage_adj,allowed_amount,203.239483753914,155.78653255099186,178.2097303902849,213.03932494825665,1188444.0,1514.8586615124425,5.72419774501301,101.41438715779736,10284.877922591611
904,CO,2020,taf,PER_DIEM,allowed_amount,237.88989478704173,216.77,233.92,252.44,270499.0,1413.54,24.42,43.29146235812535,1874.1507131049843
905,CO,2020,taf,PER_DIEM_wage_adj,allowed_amount,238.81826505737567,216.43916331140136,235.57890601983695,250.6334086222135,283921.0,1512.1309370988447,24.22378732268624,41.87173349345781,1753.2420657471569
906,CT,2020,taf,PER_DIEM,allowed_amount,286.7420645548502,236.52,254.2,277.26,181613.0,3536.0,62.61,134.08155088100435,17977.86228665536
907,CT,2020,taf,PER_DIEM_wage_adj,allowed_amount,250.58059230682213,206.72534609468468,224.92551210428303,241.8156424581005,177902.0,3292.3649906890128,50.774470845835694,118.9215763152334,14142.341313299885
908,DC,2020,taf,PER_DIEM,allowed_amount,550.1401793617878,331.0,444.61,674.88,64618.0,7000.11,46.0,323.37800608704714,104573.3348208343
909,DC,2020,taf,PER_DIEM_wage_adj,allowed_amount,278.7890324616076,264.67588506423454,268.9536181873541,282.7869684360094,5509.0,2502.6968716289102,48.45542806707855,73.83952845276465,5452.2759621266405
910,DE,2020,taf,PER_DIEM,allowed_amount,758.0485931963146,580.63,714.02,815.7,2822.0,2067.55,13.36,222.5954956099346,49548.75466583242
911,DE,2020,taf,PER_DIEM_wage_adj,allowed_amount,836.5978627841935,662.9311109140882,723.2024115613087,1195.112540192926,1933.0,1311.4147909967844,14.319399785637726,253.84665377261945,64438.12363155612
912,FL,2020,taf,PER_DIEM,allowed_amount,277.8037965408631,211.57,252.95,390.73,90485.0,796.7,0.0,161.44101284254276,26063.20062762605
913,FL,2020,taf,PER_DIEM_wage_adj,allowed_amount,272.8156236686526,228.24469249288688,266.8364459535937,350.74136955291453,66436.0,732.4800405525282,0.0,167.12092762528,27929.404450334077
914,GA,2020,taf,PER_DIEM,allowed_amount,201.3604216889496,180.17,199.03,222.5,1011907.0,710.44,14.82,41.27216422784021,1703.3915400498126
915,GA,2020,taf,PER_DIEM_wage_adj,allowed_amount,248.2135638009673,214.4516477579687,233.13755432867384,293.5589831476721,15380.0,351.8423307626392,117.28077692087976,43.20929171481402,1867.042890495896
916,HI,2020,taf,PER_DIEM,allowed_amount,425.7185259433963,340.23,424.8,433.72,848.0,4831.84,311.73,229.45286261052075,52648.6161601625
917,HI,2020,taf,PER_DIEM_wage_adj,allowed_amount,346.05134295362603,273.4088717454195,341.36933461909354,348.53744776599166,676.0,3882.8672452587593,250.50626808100293,199.26383441634133,39706.07570630311
918,IA,2020,taf,PER_DIEM,allowed_amount,428.5727502295684,410.14,427.29,436.93,4356.0,2401.11,154.91,158.84980010846704,25233.25899449993
919,IA,2020,taf,PER_DIEM_wage_adj,allowed_amount,505.0723067849585,488.1456796000952,508.5574863127827,508.5574863127827,4339.0,2857.78386098548,166.76714393368502,167.42848204585235,28032.296600178302
920,ID,2020,taf,PER_DIEM,allowed_amount,300.34850876853386,259.99,281.29,306.44,25831.0,4464.0,30.11,109.84656189373638,12066.267159874456
921,ID,2020,taf,PER_DIEM_wage_adj,allowed_amount,359.858700572413,293.2616968882919,331.32066674437584,382.6195530028718,20425.0,5573.729554251468,32.36590347199828,162.65517612324825,26456.706319684905
922,IL,2020,taf,PER_DIEM,allowed_amount,304.8662961639451,176.79,222.24,350.0,193089.0,3481.7,52.56,219.31011749240355,48096.92763453184
923,IL,2020,taf,PER_DIEM_wage_adj,allowed_amount,323.4448764630705,191.1004324843825,236.15627274933263,336.3767419509851,165350.0,3103.700144161461,50.51417587698222,237.49125945295972,56402.09831655305
924,IN,2020,taf,PER_DIEM,allowed_amount,230.184339010778,214.5,229.09,239.16,760436.0,639.18,3.37,34.32838365104623,1178.4379240934184
925,IN,2020,taf,PER_DIEM_wage_adj,allowed_amount,251.20471279536196,229.9101913315112,247.2652963096526,267.4868582932558,737485.0,644.1119581294801,3.6878966951192815,39.571125676567405,1565.8739873106922
926,KS,2020,taf,PER_DIEM,allowed_amount,441.8069315673289,457.0,492.0,526.0,9060.0,750.0,59.99,126.54674367353068,16014.078334374271
927,KS,2020,taf,PER_DIEM_wage_adj,allowed_amount,552.4783450524061,587.1190981136288,596.0610408243119,612.7916062060498,8523.0,938.8939611321248,64.15356646347985,136.46114523003476,18621.64415749264
928,KY,2020,taf,PER_DIEM,allowed_amount,214.66470191274308,186.9,202.02,221.665,303334.0,3777.75,21.01,73.65980850561377,5425.76738908369
929,KY,2020,taf,PER_DIEM_wage_adj,allowed_amount,256.8517347471119,228.4801403332916,240.5087081819321,256.2460844505701,211243.0,4733.42939481268,25.99657093870553,89.48772606478302,8008.053116245646
930,LA,2020,taf,PER_DIEM,allowed_amount,186.3636162907608,161.48,179.04,197.17,280478.0,1869.89,46.74,63.918950754479056,4085.632265553518
931,LA,2020,taf,PER_DIEM_wage_adj,allowed_amount,240.54752980526973,206.4717896349247,230.75863795693544,257.97191499937867,256923.0,1041.546866014951,54.64110357727379,83.20030545845604,6922.29082838039
932,MA,2020,taf,PER_DIEM,allowed_amount,292.13731619005983,196.65,229.34,263.31,251605.0,5740.81,2.95,221.76034993745048,49177.65280438049
933,MA,2020,taf,PER_DIEM_wage_adj,allowed_amount,260.1087180972791,176.1769024790533,204.4897959183673,239.39842209072975,238626.0,4619.998390471593,2.548155826207135,205.552413475121,42251.79468544711
934,MD,2020,taf,PER_DIEM,allowed_amount,255.7776361009368,253.66,268.46,283.03,187563.0,1366.89,0.0,73.15733233035198,5351.995273693562
935,MD,2020,taf,PER_DIEM_wage_adj,allowed_amount,265.6629369041128,260.3166548259414,278.4260515603799,294.73958876943954,173114.0,1426.6673624882585,0.0,76.23579827551161,5811.896938704499
936,ME,2020,taf,PER_DIEM,allowed_amount,278.5587566715967,148.79,244.43,302.21,93306.0,4227.47,9.1,299.1584752764808,89495.79332974876
937,ME,2020,taf,PER_DIEM_wage_adj,allowed_amount,346.61547001993523,249.52234933364784,293.2707169183212,348.2344548805136,63727.0,4137.682294215523,8.90672408730547,335.4791097812269,112546.23309960448
938,MI,2020,taf,PER_DIEM,allowed_amount,216.5826474561959,187.87,213.32,237.34,284220.0,4714.79,24.51,58.35656022281945,3405.488121039554
939,MI,2020,taf,PER_DIEM_wage_adj,allowed_amount,239.43012039707065,206.52770716827652,235.0686324351805,262.85110876451955,280461.0,1077.5862068965516,25.078776645041707,64.5540780684936,4167.228995273165
940,MO,2020,taf,PER_DIEM,allowed_amount,153.5648307652059,154.81,161.33,169.32,527492.0,2626.32,0.0,50.79895618104367,2580.533949083595
941,MO,2020,taf,PER_DIEM_wage_adj,allowed_amount,179.82967312469086,177.8996698263926,188.54232972628895,200.84022915340543,529862.0,3466.6314677930304,0.0,59.59434686254932,3551.4861779738426
942,MS,2020,taf,PER_DIEM,allowed_amount,229.65640983399243,205.95,217.9,233.65,292577.0,1676.37,20.54,49.05005568485875,2405.907962687744
943,MS,2020,taf,PER_DIEM_wage_adj,allowed_amount,300.4045253885415,267.2268907563025,285.6475923702814,309.69007453903487,287869.0,1754.5704197724597,27.39762571695345,63.01195686029205,3970.5067073633063
944,MT,2020,taf,PER_DIEM,allowed_amount,225.58688991705696,207.07,210.21,212.32,53169.0,592.42,22.17,59.65284681901859,3558.4621336132964
945,MT,2020,taf,PER_DIEM_wage_adj,allowed_amount,261.03820503368183,231.5462494247584,241.82006442705935,244.2705936493327,47288.0,731.2036273701566,25.506212609295908,74.19893832972923,5505.482449258961
946,NC,2020,taf,PER_DIEM,allowed_amount,265.8043868078425,208.61,231.73,312.76,818365.0,1364.16,20.19,103.417596171491,10695.19919788959
947,NC,2020,taf,PER_DIEM_wage_adj,allowed_amount,309.0441907273964,241.2156963323929,275.547363717605,351.68564920273343,714510.0,1512.118451025057,20.792996910401648,121.94144494551487,14869.71599540004
948,ND,2020,taf,PER_DIEM,allowed_amount,367.5576671817926,258.08,306.24,376.7,42708.0,1824.55,117.71,202.42904762288063,40977.51932150648
949,ND,2020,taf,PER_DIEM_wage_adj,allowed_amount,406.0648385201228,291.9624101713654,348.4830667920979,413.675,52863.0,2506.9387194284145,103.65445579429375,224.01885993406697,50184.44960615911
950,NE,2020,taf,PER_DIEM,allowed_amount,178.7820579083182,88.47,190.47,238.9925,105408.0,2351.02,28.23,89.48699370682718,8007.922042685726
951,NE,2020,taf,PER_DIEM_wage_adj,allowed_amount,198.51492505814875,97.94045220505932,206.74949630624585,264.4525783184412,93017.0,2530.9721175584027,22.249369482976043,102.96590352657658,10601.977289044276
952,NH,2020,taf,PER_DIEM,allowed_amount,189.1715814390643,173.75,181.11,189.13,57454.0,1279.8,72.95,50.48821495845492,2549.059849691151
953,NH,2020,taf,PER_DIEM_wage_adj,allowed_amount,193.8550904584251,174.65446952371482,185.37815126050415,196.8783181142493,56796.0,1272.5464850352987,72.12061295106278,51.89158478845949,2692.7365718578803
954,NJ,2020,taf,PER_DIEM,allowed_amount,384.5959355551871,218.52,231.41,309.08,90465.0,1638.0,147.0,307.8266964561764,94757.27505112295
955,NJ,2020,taf,PER_DIEM_wage_adj,allowed_amount,233.76073175184263,179.15147497514084,195.09446470003311,213.5196161445103,70363.0,1469.453664663138,132.2775128228201,150.8014232772936,22741.06926245747
956,NM,2020,taf,PER_DIEM,allowed_amount,397.3339091406677,340.12,374.22,429.12,9135.0,2863.5,165.12,130.94527482595515,17146.664999244927
957,NM,2020,taf,PER_DIEM_wage_adj,allowed_amount,449.65081689136935,367.74598107399385,406.8714899240172,549.069485739456,5026.0,2928.0916198656537,188.2567552160529,135.44400905024415,18345.07958760262
958,NV,2020,taf,PER_DIEM,allowed_amount,208.66807502324855,126.73,131.83,242.58,82801.0,1168.0,16.39,131.18040098433784,17208.297602411665
959,NV,2020,taf,PER_DIEM_wage_adj,allowed_amount,190.30492299169543,106.95236497819523,118.96722939424032,213.09963099631,80519.0,979.5370680979538,16.84827302631579,122.18469696673368,14929.10017285254
960,NY,2020,taf,PER_DIEM,allowed_amount,284.1129987244815,219.45,268.93,307.96,2538576.0,1886.82,14.11,111.9831574751122,12540.22755809578
961,NY,2020,taf,PER_DIEM_wage_adj,allowed_amount,248.37598040221263,202.56938421509105,227.21851706551587,255.45691287878788,2489352.0,2233.4517045454545,11.3562218424732,96.246471565862,9263.383288878284
962,OH,2020,taf,PER_DIEM,allowed_amount,226.0331416406183,190.01,204.64,224.06,333033.0,2528.26,55.68,90.92896556547235,8268.076778806859
963,OH,2020,taf,PER_DIEM_wage_adj,allowed_amount,259.2824100204457,220.81363386476087,238.96103896103892,262.20384995064165,306630.0,2673.427091043672,65.35899333826795,103.18648200845736,10647.450069281693
964,OK,2020,taf,PER_DIEM,allowed_amount,174.03960752631056,167.35,173.09,178.51,630641.0,701.33,6.65,39.777042079815146,1582.213076619385
965,OK,2020,taf,PER_DIEM_wage_adj,allowed_amount,211.5649248399201,198.3370786516854,212.82617162144615,223.9776710372582,549191.0,802.514116698037,8.741573033707866,39.08725883800174,1527.8138034689448
966,OR,2020,taf,PER_DIEM,allowed_amount,389.4344297198432,334.87,359.15,457.1,45653.0,753.46,19.07,82.0303099529199,6728.9717509721095
967,OR,2020,taf,PER_DIEM_wage_adj,allowed_amount,339.44450934155896,280.9076419763443,312.986906710311,383.6497545008184,43053.0,713.9449358910645,17.57117847599742,72.5549998209224,5264.2279990140505
968,PA,2020,taf,PER_DIEM,allowed_amount,393.1728188540652,194.82,223.02,564.38,101559.0,1207.0,40.12,287.76899430062605,82810.99408079374
969,PA,2020,taf,PER_DIEM_wage_adj,allowed_amount,399.6842500961672,205.6405465374285,245.06598154852276,539.1825379841644,92339.0,1418.5901434809732,36.28581726437197,308.6683725109245,95276.16418854284
970,RI,2020,taf,PER_DIEM,allowed_amount,254.6535358585952,201.99,237.71,278.49,54199.0,2534.0,15.17,102.17551873266235,10439.836628288636
971,RI,2020,taf,PER_DIEM_wage_adj,allowed_amount,245.845236524825,194.47876447876448,227.97297297297297,266.6795366795366,49140.0,3013.437983113331,14.124767225325884,108.24121622723366,11716.160890350751
972,SC,2020,taf,PER_DIEM,allowed_amount,192.3245589815772,146.09,169.43,200.22,144223.0,2102.21,0.32,82.86897951732543,6867.267766242902
973,SC,2020,taf,PER_DIEM_wage_adj,allowed_amount,222.10102752916595,170.21049366564753,196.4442444019354,233.31814730447988,123140.0,1684.4284534623098,0.3600765162597051,94.07467817139045,8850.045073050685
974,SD,2020,taf,PER_DIEM,allowed_amount,178.00008987304076,112.46,142.29,182.39,36941.0,1782.0,44.95,128.18064197829085,16430.27697796678
975,SD,2020,taf,PER_DIEM_wage_adj,allowed_amount,247.9377330962309,147.85833764829374,183.756023332488,249.51813340096376,18972.0,1084.9987319300026,35.427175283732666,180.8011045175315,32689.03939475935
976,TN,2020,taf,PER_DIEM,allowed_amount,482.5690899446845,333.3,465.86,609.26,13197.0,2372.76,4.66,302.9051558640319,91751.53344901344
977,TN,2020,taf,PER_DIEM_wage_adj,allowed_amount,671.138072435604,489.0780303895807,571.7184750733137,778.1466275659824,7277.0,2683.814048184595,207.39735324058367,307.6247347585651,94632.97743527754
978,TX,2020,taf,PER_DIEM,allowed_amount,227.359404894257,152.73,170.38,194.42,396669.0,1717.86,10.99,202.385624775398,40959.9411157282
979,TX,2020,taf,PER_DIEM_wage_adj,allowed_amount,248.35831319146743,169.17548412856857,191.9753086419753,220.57296865641845,319579.0,2037.3102466793168,10.970253543621482,220.27034933123323,48519.02679450352
980,UT,2020,taf,PER_DIEM,allowed_amount,230.0908806579074,197.63,208.39,219.03,155645.0,918.16,56.92,111.26040453038536,12378.877616264996
981,UT,2020,taf,PER_DIEM_wage_adj,allowed_amount,265.66951020882755,210.79216733422345,225.1953125,242.0924033762772,197662.0,1131.4521163690847,58.51151315789474,155.2832994554297,24112.90308976465
982,VA,2020,taf,PER_DIEM,allowed_amount,347.2438605545603,219.54,290.11,393.5,60841.0,6070.32,22.77,210.3581246741395,44250.54061642082
983,VA,2020,taf,PER_DIEM_wage_adj,allowed_amount,372.7757951145919,231.52888104344413,273.0803177405119,442.7815910881062,41001.0,6827.488471488021,64.46575342465754,241.9032400012744,58517.17752311416
984,VT,2020,taf,PER_DIEM,allowed_amount,265.424266131938,235.45,256.56,276.56,63833.0,931.15,69.01,61.60128904724986,3794.718812282826
985,VT,2020,taf,PER_DIEM_wage_adj,allowed_amount,276.500472195168,242.90987388495847,266.944126521694,287.1397357194881,67823.0,968.8377900322548,71.80314223285819,64.9091826399841,4213.201990990813
986,WA,2020,taf,PER_DIEM,allowed_amount,272.03065977490513,247.75,263.85,280.47,296586.0,985.87,17.26,47.61150034382833,2266.8549649903653
987,WA,2020,taf,PER_DIEM_wage_adj,allowed_amount,244.50948130061224,223.2678834010899,236.93482090428657,255.09472606246803,278226.0,810.0187745349035,14.729476019798602,39.921526933525904,1593.7283127042342
988,WI,2020,taf,PER_DIEM,allowed_amount,260.6140240514203,183.26,193.95,215.9625,48230.0,1624.0,23.9,207.2558250596557,42954.97702115862
989,WI,2020,taf,PER_DIEM_wage_adj,allowed_amount,249.84747618218492,195.310168407589,208.72961956521735,225.58313717098227,42189.0,1625.4629166249624,23.351934171947416,165.85470188254666,27507.78213654843
990,WV,2020,taf,PER_DIEM,allowed_amount,355.84232794556374,264.96,314.46,411.96,97876.0,2323.5,44.5,154.4784644851921,23863.595989702757
991,WV,2020,taf,PER_DIEM_wage_adj,allowed_amount,464.2040359627251,344.09492273730683,411.7808219178083,536.7123287671233,90344.0,2820.80854680102,97.13641267039324,204.68724893396868,41896.86987615646
992,WY,2020,taf,PER_DIEM,allowed_amount,227.05219795585444,183.21,205.76,255.61,30037.0,843.91,41.23,68.33243656935355,4669.321887504726
993,WY,2020,taf,PER_DIEM_wage_adj,allowed_amount,243.09137786010552,196.6260339573357,219.797958758592,270.54780254113723,25158.0,1053.7020851542015,42.93897104769839,81.99812654748301,6723.692757297037
994,AK,2021,taf,PER_DIEM,allowed_amount,817.8815918971419,524.59,796.41,984.26,10811.0,6431.71,287.68,338.9589747935174,114893.18659307236
995,AK,2021,taf,PER_DIEM_wage_adj,allowed_amount,652.0306294424876,430.20337871084143,583.4986579530868,842.157490396927,7845.0,5147.01504481434,235.919304576021,254.34741886946915,64692.6094855612
996,AL,2021,taf,PER_DIEM,allowed_amount,246.10160125782883,225.79,242.99,259.74,307196.0,639.15,17.52,40.18123751800416,1614.531848478265
997,AL,2021,taf,PER_DIEM_wage_adj,allowed_amount,335.77994623499137,298.7621696801113,329.0899092658784,364.00951814396194,264028.0,942.4211147154232,23.47266881028939,61.35179249257076,3764.042442051462
998,AR,2021,taf,PER_DIEM,allowed_amount,216.48136382721236,191.43,204.84,221.41,526357.0,788.0,15.0,57.25432823983341,3278.058102194585
999,AR,2021,taf,PER_DIEM_wage_adj,allowed_amount,279.4405513155618,244.8238416988417,265.6153196282737,285.1168684877499,432037.0,959.688223115333,21.120811039143906,75.60510171229176,5716.131404925982
1000,AZ,2021,taf,PER_DIEM,allowed_amount,277.74384998738327,182.96,199.35,314.26,15852.0,1107.3,1.56,163.08728843696028,26597.463649720277
